ID;Example
342;/wiki/HTTPS
343;/wiki/HTTPS/Authenticated
344;/wiki/HTTPS/Client-authenticated
345;/wiki/Huffman_coding
346;/wiki/Hunt_The_Wumpus
1077;/wiki/I.Q._Puzzle
347;/wiki/I_before_E_except_after_C
348;/wiki/IBAN
349;/wiki/Identity_matrix
1078;/wiki/Idiomatically_determine_all_the_characters_that_can_be_used_for_symbols
1079;/wiki/Idiomatically_determine_all_the_lowercase_and_uppercase_letters
350;/wiki/Image_convolution
351;/wiki/Image_noise
1080;/wiki/Imaginary_base_numbers
1081;/wiki/Implicit_type_conversion
352;/wiki/Include_a_file
353;/wiki/Increment_a_numerical_string
1082;/wiki/Index_finite_lists_of_positive_integers
354;/wiki/Infinity
355;/wiki/Inheritance/Multiple
356;/wiki/Inheritance/Single
1083;/wiki/Input/Output_for_Lines_of_Text
1084;/wiki/Input/Output_for_Pairs_of_Numbers
357;/wiki/Input_loop
358;/wiki/Integer_comparison
359;/wiki/Integer_overflow
1085;/wiki/Integer_roots
360;/wiki/Integer_sequence
361;/wiki/Interactive_programming
362;/wiki/Introspection
363;/wiki/Inverted_index
364;/wiki/Inverted_syntax
1086;/wiki/IPC_via_named_pipe
1087;/wiki/IRC_gateway
365;/wiki/Iterated_digits_squaring
366;/wiki/Jaro_distance
367;/wiki/Jensen%27s_Device
368;/wiki/JortSort
369;/wiki/Josephus_problem
370;/wiki/Joystick_position
371;/wiki/JSON
372;/wiki/Julia_set
373;/wiki/Jump_anywhere
1088;/wiki/Just_in_time_processing_on_a_character_stream
1089;/wiki/Kahan_summation
376;/wiki/Kaprekar_numbers
374;/wiki/K-d_tree
377;/wiki/Keyboard_input/Flush_the_keyboard_buffer
378;/wiki/Keyboard_input/Keypress_check
379;/wiki/Keyboard_input/Obtain_a_Y_or_N_response
380;/wiki/Keyboard_macros
375;/wiki/K-means%2B%2B_clustering
381;/wiki/Knapsack_problem/0-1
382;/wiki/Knapsack_problem/Bounded
383;/wiki/Knapsack_problem/Continuous
384;/wiki/Knapsack_problem/Unbounded
385;/wiki/Knight%27s_tour
387;/wiki/Knuth%27s_algorithm_S
1090;/wiki/Knuth%27s_power_tree
386;/wiki/Knuth_shuffle
1091;/wiki/Kosaraju
388;/wiki/Kronecker_product
389;/wiki/Kronecker_product_based_fractals
390;/wiki/Langton%27s_ant
391;/wiki/Largest_int_from_concatenated_ints
1092;/wiki/Largest_number_divisible_by_its_digits
392;/wiki/Last_Friday_of_each_month
393;/wiki/Last_letter-first_letter
394;/wiki/Leap_year
395;/wiki/Least_common_multiple
396;/wiki/Left_factorials
397;/wiki/Leonardo_numbers
398;/wiki/Letter_frequency
399;/wiki/Levenshtein_distance
1093;/wiki/Levenshtein_distance/Alignment
400;/wiki/Linear_congruential_generator
1094;/wiki/Linux_CPU_utilization
401;/wiki/List_comprehensions
1095;/wiki/List_rooted_trees
402;/wiki/Literals/Floating_point
403;/wiki/Literals/Integer
404;/wiki/Literals/String
405;/wiki/Logical_operations
406;/wiki/Long_multiplication
1096;/wiki/Longest_common_prefix
407;/wiki/Longest_common_subsequence
1097;/wiki/Longest_Common_Substring
408;/wiki/Longest_increasing_subsequence
409;/wiki/Longest_string_challenge
410;/wiki/Look-and-say_sequence
411;/wiki/Loop_over_multiple_arrays_simultaneously
412;/wiki/Loops/Break
413;/wiki/Loops/Continue
414;/wiki/Loops/Do-while
415;/wiki/Loops/Downward_for
416;/wiki/Loops/For
417;/wiki/Loops/For_with_a_specified_step
418;/wiki/Loops/Foreach
419;/wiki/Loops/Infinite
420;/wiki/Loops/N_plus_one_half
421;/wiki/Loops/Nested
422;/wiki/Loops/While
423;/wiki/LU_decomposition
424;/wiki/Lucas-Lehmer_test
425;/wiki/Lucky_and_even_lucky_numbers
426;/wiki/Ludic_numbers
427;/wiki/Luhn_test_of_credit_card_numbers
428;/wiki/Lychrel_numbers
429;/wiki/LZW_compression
430;/wiki/MAC_Vendor_Lookup
431;/wiki/Machine_code
432;/wiki/Mad_Libs
433;/wiki/Magic_squares_of_doubly_even_order
434;/wiki/Magic_squares_of_odd_order
435;/wiki/Magic_squares_of_singly_even_order
436;/wiki/Main_step_of_GOST_28147-89
1098;/wiki/Make_a_backup_file
437;/wiki/Make_directory_path
438;/wiki/Man_or_boy_test
439;/wiki/Mandelbrot_set
440;/wiki/Map_range
1099;/wiki/Markov_chain_text_generator
1100;/wiki/Mastermind
441;/wiki/Matrix_arithmetic
442;/wiki/Matrix_multiplication
443;/wiki/Matrix_transposition
444;/wiki/Matrix-exponentiation_operator
445;/wiki/Maximum_triangle_path_sum
446;/wiki/Maze_generation
447;/wiki/Maze_solving
448;/wiki/MD4
449;/wiki/MD5
450;/wiki/MD5/Implementation
451;/wiki/Median_filter
452;/wiki/Memory_allocation
453;/wiki/Memory_layout_of_a_data_structure
454;/wiki/Menu
1101;/wiki/Mersenne_primes
455;/wiki/Metaprogramming
456;/wiki/Metered_concurrency
457;/wiki/Metronome
458;/wiki/Middle_three_digits
459;/wiki/Miller%E2%80%93Rabin_primality_test
460;/wiki/Minesweeper_game
1102;/wiki/Modular_arithmetic
461;/wiki/Modular_exponentiation
462;/wiki/Modular_inverse
1103;/wiki/Modulinos
1104;/wiki/Monads/List_monad
1105;/wiki/Monads/Maybe_monad
1106;/wiki/Monads/Writer_monad
463;/wiki/Monte_Carlo_methods
1107;/wiki/Montgomery_reduction
464;/wiki/Monty_Hall_problem
1108;/wiki/Morpion_solitaire
465;/wiki/Morse_code
1109;/wiki/Most_frequent_k_chars_distance
466;/wiki/Mouse_position
467;/wiki/Move-to-front_algorithm
1110;/wiki/Multi-dimensional_array
468;/wiki/Multifactorial
1111;/wiki/Multiline_shebang
469;/wiki/Multiple_distinct_objects
470;/wiki/Multiple_regression
471;/wiki/Multiplication_tables
472;/wiki/Multiplicative_order
473;/wiki/Multisplit
474;/wiki/Munchausen_numbers
475;/wiki/Munching_squares
1112;/wiki/Musical_scale
476;/wiki/Mutual_recursion
477;/wiki/N%27th
479;/wiki/Named_parameters
1114;/wiki/Names_to_numbers
480;/wiki/Naming_conventions
481;/wiki/Narcissist
482;/wiki/Narcissistic_decimal_number
1115;/wiki/Native_shebang
483;/wiki/Natural_sorting
484;/wiki/Nautical_bell
1113;/wiki/N-body_problem
485;/wiki/Negative_base_numbers
486;/wiki/Nested_function
487;/wiki/Non-continuous_subsequences
488;/wiki/Non-decimal_radices/Convert
489;/wiki/Non-decimal_radices/Input
490;/wiki/Non-decimal_radices/Output
491;/wiki/Nonoblock
492;/wiki/Nonogram_solver
478;/wiki/N-queens_problem
493;/wiki/Nth_root
494;/wiki/Null_object
495;/wiki/Number_names
496;/wiki/Number_reversal_game
497;/wiki/Numeric_error_propagation
498;/wiki/Numerical_integration
499;/wiki/Numerical_integration/Gauss-Legendre_Quadrature
1116;/wiki/NYSIIS
500;/wiki/Object_serialization
501;/wiki/Odd_word_problem
502;/wiki/Old_lady_swallowed_a_fly
1117;/wiki/Old_Russian_measure_of_length
503;/wiki/OLE_Automation
504;/wiki/One_of_n_lines_in_a_file
505;/wiki/One-dimensional_cellular_automata
1118;/wiki/One-time_pad
506;/wiki/OpenGL
1120;/wiki/OpenGL/Utah_Teapot
1119;/wiki/OpenGL_Pixel_Shader
1121;/wiki/OpenWebNet_Password
507;/wiki/Operator_precedence
508;/wiki/Optional_parameters
1122;/wiki/Orbital_elements
509;/wiki/Order_disjoint_list_items
510;/wiki/Order_two_numerical_lists
511;/wiki/Ordered_Partitions
512;/wiki/Ordered_words
513;/wiki/Palindrome_detection
514;/wiki/Pangram_checker
515;/wiki/Paraffins
516;/wiki/Parallel_Brute_Force
517;/wiki/Parallel_calculations
518;/wiki/Parametric_polymorphism
519;/wiki/Parametrized_SQL_statement
520;/wiki/Parse_an_IP_Address
1124;/wiki/Parse_command-line_arguments
1125;/wiki/Parse_EBNF
521;/wiki/Parsing/RPN_calculator_algorithm
522;/wiki/Parsing/RPN_to_infix_conversion
523;/wiki/Parsing/Shunting-yard_algorithm
524;/wiki/Partial_function_application
1126;/wiki/Particle_Swarm_Optimization
525;/wiki/Partition_an_integer_X_into_N_primes
527;/wiki/Pascal%27s_triangle
528;/wiki/Pascal%27s_triangle/Puzzle
526;/wiki/Pascal_matrix_generation
529;/wiki/Password_generator
530;/wiki/Pathological_floating_point_problems
531;/wiki/Pattern_matching
532;/wiki/Penney%27s_game
1127;/wiki/Penrose_tiling
533;/wiki/Pentagram
1128;/wiki/Pentomino_tiling
534;/wiki/Percentage_difference_between_images
1129;/wiki/Perceptron
535;/wiki/Percolation/Bond_percolation
536;/wiki/Percolation/Mean_cluster_density
537;/wiki/Percolation/Mean_run_density
538;/wiki/Percolation/Site_percolation
539;/wiki/Perfect_numbers
540;/wiki/Perfect_shuffle
1130;/wiki/Perlin_noise
541;/wiki/Permutation_test
542;/wiki/Permutations
544;/wiki/Permutations/Derangements
545;/wiki/Permutations/Rank_of_a_permutation
543;/wiki/Permutations_by_swapping
1131;/wiki/Permutations_with_repetitions
546;/wiki/Pernicious_numbers
547;/wiki/Phrase_reversals
548;/wiki/Pi
549;/wiki/Pick_random_element
550;/wiki/Pig_the_dice_game
551;/wiki/Pig_the_dice_game/Player
552;/wiki/Pinstripe/Display
553;/wiki/Pinstripe/Printer
554;/wiki/Plasma_effect
555;/wiki/Play_recorded_sounds
1132;/wiki/Playfair_cipher
556;/wiki/Playing_cards
557;/wiki/Plot_coordinate_pairs
558;/wiki/Pointers_and_references
559;/wiki/Poker_hand_analyser
560;/wiki/Polymorphic_copy
561;/wiki/Polymorphism
562;/wiki/Polynomial_long_division
563;/wiki/Polynomial_regression
1133;/wiki/Polynomial_synthetic_division
564;/wiki/Polyspiral
565;/wiki/Population_count
566;/wiki/Power_set
567;/wiki/Pragmatic_directives
568;/wiki/Price_fraction
569;/wiki/Primality_by_trial_division
1134;/wiki/Prime_conspiracy
570;/wiki/Prime_decomposition
571;/wiki/Primes_-_allocate_descendants_to_their_ancestors
572;/wiki/Primorial_numbers
573;/wiki/Priority_queue
574;/wiki/Probabilistic_choice
575;/wiki/Problem_of_Apollonius
1135;/wiki/Process_SMIL_directives_in_XML_data
576;/wiki/Program_name
577;/wiki/Program_termination
1136;/wiki/Proof
1137;/wiki/Proper_divisors
1123;/wiki/P-value_correction
578;/wiki/Pythagoras_tree
579;/wiki/Pythagorean_quadruples
580;/wiki/Pythagorean_triples
581;/wiki/QR_decomposition
582;/wiki/Quaternion_type
583;/wiki/Queue/Definition
584;/wiki/Queue/Usage
585;/wiki/Quickselect_algorithm
586;/wiki/Quine
1138;/wiki/Railway_circuit
587;/wiki/Ramer-Douglas-Peucker_line_simplification
1139;/wiki/Ramsey%27s_theorem
588;/wiki/Random_number_generator_(device)
589;/wiki/Random_number_generator_(included)
590;/wiki/Random_numbers
591;/wiki/Range_expansion
592;/wiki/Range_extraction
593;/wiki/Ranking_methods
594;/wiki/Rate_counter
595;/wiki/Ray-casting_algorithm
596;/wiki/RCRPG
597;/wiki/Read_a_configuration_file
1140;/wiki/Read_a_file_character_by_character/UTF8
598;/wiki/Read_a_file_line_by_line
599;/wiki/Read_a_specific_line_from_a_file
600;/wiki/Read_entire_file
1141;/wiki/Readline_interface
601;/wiki/Real_constants_and_functions
602;/wiki/Record_sound
1142;/wiki/Recursive_descent_parser_generator
603;/wiki/Reduced_row_echelon_form
604;/wiki/Reflection/Get_source
605;/wiki/Reflection/List_methods
1143;/wiki/Reflection/List_methods
606;/wiki/Reflection/List_properties
607;/wiki/Regular_expressions
1144;/wiki/Remote_agent/Agent_interface
1145;/wiki/Remote_agent/Agent_logic
1146;/wiki/Remote_agent/Simulation
608;/wiki/Remove_duplicate_elements
609;/wiki/Remove_lines_from_a_file
610;/wiki/Rename_a_file
611;/wiki/Rendezvous
1147;/wiki/Repeat
613;/wiki/Repeat_a_string
612;/wiki/Rep-string
614;/wiki/Resistor_mesh
615;/wiki/Respond_to_an_unknown_method_call
616;/wiki/Retrieve_and_search_chat_history
617;/wiki/Return_multiple_values
618;/wiki/Reverse_a_string
1148;/wiki/Reverse_the_gender_of_a_string
619;/wiki/Reverse_words_in_a_string
620;/wiki/RIPEMD-160
1149;/wiki/Robots
621;/wiki/Rock-paper-scissors
622;/wiki/Roman_numerals/Decode
623;/wiki/Roman_numerals/Encode
624;/wiki/Roots_of_a_function
625;/wiki/Roots_of_a_quadratic_function
626;/wiki/Roots_of_unity
627;/wiki/Rosetta_Code/Count_examples
